Timestamp,Multiplier,URL
2025-12-30T10:50:49.912Z,2.98,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:51:02.666Z,1.14,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:51:17.351Z,1.33,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:51:53.165Z,7.71,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:52:25.136Z,5.59,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:53:02.624Z,8.91,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:53:16.387Z,1.24,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:53:28.668Z,1.1,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:53:55.510Z,3.65,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:54:11.589Z,1.49,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:54:41.477Z,4.73,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:54:56.743Z,1.39,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:55:09.831Z,1.18,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:55:22.730Z,1.15,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:55:38.932Z,1.51,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:56:10.088Z,5.29,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:56:41.295Z,4.61,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:57:01.969Z,2.32,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:57:17.094Z,1.41,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:57:28.989Z,1.1,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T10:59:37.759Z,1.48,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:22:46.011Z,2.55,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:23:11.851Z,1.32,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:23:14.424Z,1.64,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:23:26.201Z,1.08,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:24:34.929Z,50.23,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:24:47.447Z,1.09,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:24:57.797Z,2.07,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:25:08.978Z,1.09,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:25:20.091Z,1.01,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:25:32.301Z,1.1,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:25:49.305Z,1.61,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:26:02.780Z,1.21,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:26:17.251Z,1.31,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:26:28.860Z,1.04,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:27:22.004Z,32.3,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:27:34.631Z,1.14,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:28:08.143Z,6.31,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:28:21.127Z,1.17,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:28:32.517Z,1.02,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:28:46.847Z,1.29,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:29:02.126Z,1.4,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:29:20.510Z,1.82,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:29:42.279Z,2.41,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:30:00.701Z,1.83,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:30:14.018Z,1.19,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:30:36.036Z,2.45,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:31:11.854Z,6.99,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:31:24.237Z,1.21,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:31:36.533Z,1.09,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:32:34.286Z,47.81,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:32:48.932Z,1.35,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:33:02.974Z,1.26,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:33:15.031Z,1.07,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:33:26.735Z,1.05,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:33:56.662Z,4.7,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:35:19.087Z,371.42,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:35:45.068Z,3.38,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:36:07.056Z,2.44,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:36:39.644Z,3.84,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:36:58.917Z,2.83,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:37:17.826Z,1.95,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:37:43.482Z,3.3,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:37:54.744Z,1,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:38:14.889Z,2.19,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:38:32.972Z,1.74,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:38:49.847Z,1.64,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:39:02.195Z,1.08,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:39:30.391Z,4.07,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:39:42.388Z,1.08,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:40:04.333Z,2.41,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:40:25.967Z,2.42,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:40:43.054Z,1.68,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:41:47.445Z,81.88,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
2025-12-30T11:42:01.689Z,1.3,https://prelive0-static.pragmaticplaylive.net/desktop/highflyer/
